source,target
u: joe-tingsanchali-sonarsource,r: edack/ChallengeStuff
u: Rune-Christensen,r: dustinvanbuskirk/sonar-scanning-examples
u: AlbGarciam,r: AkinJimoh/aj-soner
u: RodrigoDornelles,r: neopragma/cobol-unit-test
u: bunty111,r: m-nagashio/tokicobo
u: bunty111,r: m-nagashio/tokicobo
u: balu-sn-devops,r: IonicaBizau/node-cobol
u: RodrigoDornelles,r: CPWRGIT/ISPWSA0_CWC2
u: jbouzak,r: IBM/IBM-Z-zOS
u: vim-sroberge,r: vimaec/g3d
u: vim-sroberge,r: meetdpv/sonar-scanning-examples
u: bilalyahya,r: psywave-games/pong-cobol
u: afirmin,r: ShellShockQ/MARBLE
u: vim-sroberge,r: pdibenedetto/sonar-scanning-examples
u: vim-sroberge,r: vijayakumarbvk/sonarqube
u: ahmedEid1,r: makdev2310/sonar-scanning-examples
u: snyk-bot,r: joshua-martin-sonarsource/pranalysis
u: mike840609,r: mikeharrisontelia/sonar-scanning-examples
u: MohanSairam423,r: adobe/adobe-license-decoder.rs
u: MohanSairam423,r: MrIvanov23/OOP-C-hw_1
u: MohanSairam423,r: shateq/hello-world
u: ijmitch,r: tajinder-mygithub/LifePROCunaShared
u: raylamgit,r: KissmeDragon/sonar-scanning-examples
u: MohanSairam423,r: stephenwaite/cms
u: margarita-nedzelska-sonarsource,r: joshua-martin-sonarsource/pranalysis
u: mavimaec,r: Compuware-Corp/TotalTest-Test-Repo
u: asxlvm,r: agarelik/primer_repo
u: DhineshPalanisamy,r: kotlin-graphics/assimp
u: adobeDan,r: duckspike/twat
u: adobeDan,r: meetdpv/sonar-scanning-examples
u: adobeDan,r: jvkhandekar/Newmevan
u: adobeDan,r: dustinvanbuskirk/sonar-scanning-examples
u: adobeDan,r: dustinvanbuskirk/sonar-scanning-examples
u: adobeDan,r: IBM/dbb-pipeline
u: adobeDan,r: bmcsoftware/vscode-ispw
u: adobeDan,r: raylamgit/mvp-demo
u: CPWRGIT,r: openmainframeproject/cobol-check
u: wilbertkho,r: cameronschmidt/monorepo_demo
u: ahmedEid1,r: cicsdev/cics-genapp
u: barqu3ro,r: agarelik/primer_repo
u: TongkunZhang,r: raghug-source/cobolapp
u: ijmitch,r: gwsu2008/sonar-scanning-examples
u: lucasrmagalhaes,r: wilbertkho/DemoHealthCare
u: TheRealMichaelWang,r: abekornelis/z390
u: agarelik,r: afirmin/demo-repo
u: dsh33782,r: CPWRGIT/ISPWSA0
u: prabhat0208,r: stephenwaite/cms
u: prabhat0208,r: adobe/adobe-license-decoder.rs
u: adobeDan,r: kotlin-graphics/assimp
u: adobeDan,r: SuriAravind/Poc
u: asxlvm,r: openmainframeproject/cobol-programming-course
u: RodrigoDornelles,r: Rune-Christensen/cobol-unit-test
u: RodrigoDornelles,r: AkinJimoh/sonar-scan
u: siva517,r: SonarSource/sonar-scanning-examples
u: robtech21,r: ShellShockQ/MARBLE
u: jyganci,r: dasta400/mainframeadventures
u: stephenwaite,r: khacdat328/sonar-scanning-examples
u: ursinn,r: IBM/IBM-Z-zOS
u: dependabot[bot],r: m-nagashio/tokicobo
u: dustinvanbuskirk,r: ericpamb/MySQLProj
u: jbyibm,r: Compuware-Corp/TotalTest-Test-Repo
u: CPWRGIT,r: CPWRGIT/HDDRXM0_CWC2
u: mike840609,r: sajordan/poc-workspace
u: shalom938,r: walmartlabs/zECS
u: dustinvanbuskirk,r: mudit000/sonar-scanning-examples
u: dustinvanbuskirk,r: peterceck/poc-workspaceNew
u: balu-sn-devops,r: IonicaBizau/node-cobol
u: jbouzak,r: IBM/IBM-Z-zOS
u: maheshzensar1,r: scmagalit/COBOL-baby-names
u: maheshzensar1,r: eragorn08/ModuleSystem
u: edmundreinhardt,r: Motya-cobol/TestConnect
u: abekornelis,r: z390development/z390
u: willdoescode,r: khacdat328/sonar-scanning-examples
u: robtech21,r: abekornelis/z390
u: prabhat0208,r: stephenwaite/cms
u: Motya-cobol,r: Motya-cobol/TestConnect
u: okorach,r: walmartlabs/zECS
u: ShellShockQ,r: waitesid/cms
u: dependabot[bot],r: m-nagashio/tokicobo
u: manosing,r: prabhat0208/cbl
u: manosing,r: cschneid-the-elder/aoc-2021
u: balu-sn-devops,r: maheshzensar1/CobolProject1
u: shalom938,r: sunny092318/sonarqube
u: DhineshPalanisamy,r: bmcsoftware/vscode-ispw
u: bilalyahya,r: luocongqiu/sonar-scanning-examples
u: abekornelis,r: agarelik/primer_repo
u: maheshzensar1,r: ShellShockQ/MARBLE
u: raisjn,r: flaechsig/cobolj
u: jbyibm,r: IBM/zOS-Client-Web-Enablement-Toolkit
u: AlbGarciam,r: RuchikaL11/sonar_try
u: shalom938,r: AkinJimoh/aj-soner
u: fsniper,r: ShellShockQ/MARBLE
